Order, No, Type, Hotel Name, Hotel Country, Hotel CityMatched Link 1,Matched Link 2,Matched Link 3,Matched Link 4,Matched Link 5,Matched Link 6,Matched Link 7,Matched Link 8,Matched Link 9,Matched Link 10
"422","33745", Child,"Fora Guest House Taman Lingkar","Indonesia","Bandung","https://www.traveloka.com/id-id/hotel/indonesia/fora-guest-house-taman-lingkar-3000010043421","https://www.hotels.com/ho644528/fora-guest-house-taman-lingkar-bandung-indonesia/","https://www.momondo.com/hotels/bandung/Fora-Guest-House-Taman-Lingkar.mhd472536.ksp","https://www.traveloka.com/en-id/hotel/indonesia/fora-guest-house-taman-lingkar-3000010043421","","","","","",""
"423","33749", Child,"Motel 6-Atlanta, TX","United States","Atlanta (TX)","https://www.motel6.com/en/home/motels.tx.atlanta.8877.html","https://www.reservations.com/hotel/motel-6-atlanta-tx-atlanta-tx","https://www.hotelscombined.com/Hotel/Motel_6_Atlanta.htm","","","","","","",""
"424","33757", Child,"La Bella Oceanfront Inn - Daytona","United States","Daytona Beach (FL)","https://labellainn.com/","https://www.daytonabeach.com/listings/la-bella-oceanfront-inn/225/","https://www.kayak.com/Daytona-Beach-Hotels-La-Bella-Oceanfront-Inn.96745.ksp","https://la-bella-oceanfront-inn-daytona-beach.booked.net/","https://www.priceline.com/hotel-deals/en-us/P3000003159/H8069305/la-bella-oceanfront-inn-daytona.ssp","","","","",""
"425","33768", Child,"Torel Avantgarde","Portugal","Porto","https://www.torelavantgarde.com/","https://www.torelavantgarde.com/pt/","https://www.torelavantgarde.com/stay/","https://www.cntraveller.com/article/torel-avantgarde-porto-review","https://www.torelavantgarde.com/fr/","","","","",""
"426","33780", Child,"Gallery Palace Hotel","Georgia","Tbilisi","https://gallerypalace.ge/","https://gallery-palace-hotel.alltbilisihotels.com/en/","https://gallery-palace.tbilisi-hotels.com/en/","https://www.hotelsone.com/tbilisi-hotels-ge/gallery-palace-hotel.html","https://www.facebook.com/profile.php/?id=100063614948796","","","","",""
"427","33791", Child,"Kawasaki Hotel Park","Japan","Yokohama","https://k-hotelpark.jp/en/","http://www.k-hotelpark.jp/index.html","https://jp.hotels.com/en/ho646260/kawasaki-hotel-park-kawasaki-japan/","https://th.hotels.com/en/ho646260/kawasaki-hotel-park-kawasaki-japan/","https://nz.hotels.com/ho646260/kawasaki-hotel-park-kawasaki-japan/","https://no.hotels.com/ho646260/kawasaki-hotel-park-kawasaki-japan/","","","",""
"428","33798", Child,"Hotel Casa Cytia","Colombia","Cartagena","https://hotel-casa-cytia.hotels-cartagenacolombia.com/es/","https://casa-cytia.besthotelscartagena.com/","https://hotel-casa-cytia.hotels-cartagenacolombia.com/en/","https://casa-cytia.cartagena-hotels-colombia.com/en/","https://casa-cytia.cartagena-great-hotels.com/en/","","","","",""
"429","33802", Child,"Mayflower Grande Hotel Phitsanulok","Thailand","Phitsanulok","https://www.mayflowerphitsanulok.com/","https://www.thai-tour.com/en/hotels/mayflower-grande-hotel-phitsanulok","https://vi.hotels.com/ho626350432/mayflower-grande-hotel-phitsanulok-tinh-phitsanulok-thai-lan/","https://www.traveloka.com/en-th/hotel/thailand/mayflower-grande-hotel-phitsanulok-2000000223235","https://www.mayflowerphitsanulok.com/mayflowergrandsuite.html","https://www.hotelsone.com/phitsanulok-hotels-th/mayflower-grande-hotel-phitsanulok.html","","","",""
"430","33806", Child,"York Hotel","Taiwan","Taipei","https://www.yorktaipei.com/","https://www.yorktaipei.com/tw/index.html","https://yorkhotel.tw-taiwan.com/en/","https://york-hotel-taipei.gettaipeihotels.com/","https://york-design.taipeihotelinfo.com/en/","https://york.taiwanhotelstaipei.com/en/","https://york-design.taiwanhotelstaipei.com/en/","","",""
"431","33822", Child,"Palazzo Calo","Italy","Bari","https://www.palazzocalo.com/","https://www.palazzocalo.com/palazzo-calo/","https://palazzo-calo.barihotels.org/en/","https://palazzo-calo-apart.barihotelspage.com/en/","","","","","",""
"432","33827", Child,"Hatun Inti Boutique","Peru","Machu Picchu","https://hatuninti.com/en/","https://hatuninti.com/","https://hatuninti.com/hatun-inti-boutique/","https://hatuninti.com/?lang=en","https://hatun-inti.cuzco-hotels.com/en/","","","","",""
"433","33831", Child,"Royal Sun","Greece","Crete Island","https://royalsunhotel.com/","https://royalsunhotel.reserve-online.net/","https://royal-sun-chania.chaniatownhotels.com/en/","https://www.travelweekly.com/Hotels/Chania-Greece/Royal-Sun-Hotel-p53122717","","","","","",""
"434","33842", Child,"TownePlace Suites Fort Worth Downtown","United States","Fort Worth (TX)","https://www.marriott.com/en-us/hotels/dfwtd-towneplace-suites-fort-worth-downtown/overview/","https://www.marriott.com/en-us/hotels/dfwtd-towneplace-suites-fort-worth-downtown/rooms/","https://tophotels.com/hotel/us/towneplace-suites-fort-worth-downtown","https://help.marriott.com/s/article/Article-32473","https://www.reservations.com/hotel/towneplace-suites-by-marriott-fort-worth-downtown-fort-worth-tx","https://www.fortworth.com/listing/towneplace-suites-downtown/4747/","https://www.hotels.com/ho357305/towneplace-suites-by-marriott-fort-worth-downtown-fort-worth-united-states-of-america/","","",""
"435","33848", Child,"Hotel Marina Rio","Portugal","Lagos","https://www.marinario.com/en/","https://www.marinario.com/en/hotel-rooms.html","https://www.marinario.com/","https://www.momondo.com/hotels/lagos-algarve/Marina-Rio.mhd90070.ksp","","","","","",""
"436","33851", Child,"Post-Plaza Hotel & Grand Cafe","Netherlands","Leeuwarden","https://www.post-plaza.nl/","https://www.post-plaza.nl/en/","https://www.post-plaza.nl/hotel","https://postplazacafe.hotelleeuwarden.com/en/","https://www.myboutiquehotel.com/en/boutique-hotels-leeuwarden/grand-hotel-post-plaza.html","https://postplazacafe.hotelleeuwarden.com/nl/","https://www.zoover.nl/nederland/friesland/leeuwarden/post-plaza-hotel-en-grand-cafe/hotel","","",""
"437","33859", Child,"Hotel Deutscher Hof","Germany","Kassel","https://www.deutscher-hof.de/","https://www.deutscher-hof.de/en","https://www.deutscher-hof.de/zimmer","https://deutscherhof.hotelkassel.com/","https://www.hotelsone.com/kassel-hotels-de/deutscher-hof.html","https://ca.hotels.com/ho430443200/deutscher-hof-kassel-germany/","https://www.momondo.com/hotels/kassel/Hotel-Deutscher-Hof.mhd302767.ksp","","",""
"438","33866", Child,"Best Western Plus Richelieu","France","Limoges","https://www.bestwestern.fr/fr/hotel-Limoges-Best-Western-Richelieu-93563","https://www.bestwestern.com/en_US/book/hotels-in-limoges/best-western-plus-richelieu/propertyCode.93563.html","https://bestwestern-richelieu-limoges.com/","https://book.bestwestern.it/EN/hotel_in_Limoges_93563.aspx","https://bestwesternrichelieu.hotellimoges.net/en/","https://www.bestwestern.fr/en/hotel-Limoges-Best-Western-Richelieu-93563","https://www.bestwestern.com/fr_FR/book/hotels-in-limoges/best-western-plus-richelieu/propertyCode.93563.html","https://bestwestern-richelieu-limoges.com/en/","",""
"439","33870", Child,"Marriott St. Louis Airport","United States","St. Louis (MO)","https://www.marriott.com/en-us/hotels/stlap-marriott-st-louis-airport/overview/","https://airportparkingreservations.com/psf/hotel-st-louis-airport-marriott-stl","https://www.marriott.com/en-us/hotels/stlap-marriott-st-louis-airport/rooms/","https://help.marriott.com/s/article/Article-25972","https://www.travelweekly.com/Hotels/St-Louis/Marriott-St-Louis-Airport-p59593707","https://activities.marriott.com/north_america/usa/missouri/st_louis/hotels/marriott_st_louis_airport-STLAP","https://www.momondo.com/hotels/st-louis/Marriott-St-Louis-Airport.mhd136208.ksp","","",""
"440","33891", Child,"Hotel Sabina Playa","Spain","Majorca","https://www.sabinahotels.com/en/hotel/hotelsabinaplaya/","https://www.sabinahotels.com/es/hotel/hotelsabinaplaya/","https://www.sabinahotels.com/es/","https://www.jet2holidays.com/balearics/majorca/cala-millor/hotel-sabina-playa","https://www.holidaycheck.de/hi/hotel-sabina-playa/ef4f3e59-96d5-3cc8-a4b4-fe1d8c02e86a","https://www.sabinahotels.com/en/","https://www.easyjet.com/en/holidays/spain/majorca/cala-millor/hotel-sabina-playa","","",""
"441","33903", Child,"Hotel Garbi","Spain","Calella de Palafrugell","https://www.hotelgarbi.com/en/","https://www.hotelgarbi.com/","https://www.hotelgarbi.com/fr/","https://www.hotelgarbi.com/hotel-costa-brava","https://www.visitacostabrava.com/en/calella-de-palafrugell/hotels/hotel-garbi","","","","",""
"442","33912", Child,"Hotel White","Italy","Rome","https://www.whitehotel.com/","https://www.whitehotel.com/en/rome-hotel-rooms/","https://www.whitehotel.com/es/","https://www.travelweekly.com/Hotels/Rome/Hotel-White-p4087883","https://www.whitehotel.com/en/rome-hotel-trevi-fountain/rome-4-star-hotel/","","","","",""
"443","33929", Child,"Sabel Travelers Inn","Philippines","Ilocos Norte","https://www.klook.com/en-PH/hotels/detail/1305008-sabel-travelers-inn/","https://www.traveloka.com/en-ph/hotel/philippines/sabel-travelers-inn-9000003296682","https://www.hoteles.com/en/ho3200628288/sabel-travelers-inn-laoag-philippines/","https://guidetothephilippines.ph/accommodation/hotels/sabel-travelers-inn","","","","","",""
"444","33945", Child,"The Landing Hotel at Rivers Casino Pittsburgh","United States","Pittsburgh (PA)","https://thelandinghotelpgh.com/","https://www.riverscasino.com/pittsburgh/","https://www.hotels.com/ho3306608832/the-landing-hotel-at-rivers-casino-pittsburgh-united-states-of-america/","https://thelandinghotelpgh.com/rooms-suites/","https://thelandinghotel.hotels-pennsylvania.com/en/","https://the-landing-hotel.hotels-pittsburgh.com/en/","https://thelandinghotelpgh.com/amenities-north-shore-hotel-in-pittsburgh/","https://www.suiteness.com/suites/united-states/pennsylvania/pittsburgh/the-landing-hotel-at-rivers-casino-pittsburgh","",""
"445","33956", Child,"Smartflats - Louise Brussels","Belgium","Brussels","https://smartflats-city-louise.brusselsapartments.org/en/","https://smartflats-design-louise.allbrusselshotels.com/en/","https://smartflats-city-louise.brussels-hotels.net/en/","https://apartments-smartflats-louises-penthouse.allbrusselshotels.com/en/","https://www.gites.fr/gites_smartflats---louise-brussels_bruxelles_h4942407.htm","https://www.brussels-hotel.org/en/property/louise-residence.html","","","",""
"446","33960", Child,"Luana Shibuya","Japan","Tokyo","https://www.luana-shibuya.com/","https://luana-shibuya.intokyohotels.com/","https://www.hotels-tokyo-jp.net/en/property/luana-in-shibuya.html","https://luanashibuya.jphotel.site/en/","https://tokyocheapo.com/accommodation/luana-shibuya/","https://travel.tsunagujapan.com/20018/","","","",""
"447","33964", Child,"Skylon Airport Hotel","Turkey","Ä°stanbul","https://www.skylonairporthotel.com/","https://istanbul-airporthotel.com/skylon-airport-hotel/","https://skylon-airport.istanbul-turkeyhotels.com/en/","https://tr.hotels.com/ho2092578688/skylon-airport-hotel-arnavutkoy-turkiye/","","","","","",""
"448","33975", Child,"Green Rich Hotel Nagoya Nishiki (Artificial hot spring Futamata Yunohana)","Japan","Nagoya","https://greenrichhotels.jp/nagoya-nishiki/","https://veronikasadventure.com/green-rich-hotel-nagoya-nishiki-artificial-hot-spring-futamata-yunohana/","https://www.hotels21.com/japan/nagoya/green-rich-hotel-nagoya-nishiki-artificial-hot-spring-futamata-yunohana","","","","","","",""
"449","33981", Child,"MANLI Resort Quang Binh","Vietnam","Äá»“ng Há»›i (Quáº£ng BÃ¬nh)","https://manliresort.com/","https://ticotravel.com.vn/resort/manli-resort-quang-binh/","https://www.traveloka.com/vi-vn/hotel/vietnam/manli-resort-quang-binh-3000020005194","https://www.facebook.com/manliresort/","https://quangbinhtravel.vn/hotel/khach-san-manli-resort-quang-binh","","","","",""
"450","33985", Child,"YOTEL Amsterdam","Netherlands","Amsterdam","https://www.yotel.com/en/hotels/yotel-amsterdam","https://helpcenter.yotel.com/hc/en-gb/articles/8083331501597-LOCATION-TRANSPORT-TO-YOTEL-Amsterdam","https://www.amsterdam-hotels-now.com/en/property/yotel-amsterdam.html","https://www.worldrainbowhotels.com/europe/the-netherlands/amsterdam/yotel-amsterdam/","https://yotel.com-amsterdam.com/","https://www.lastminute.com/hotels/netherlands/amsterdam/yotel-amsterdam_hid-8428177","","","",""
"451","33990", Child,"L'oscar London","United Kingdom","London","https://www.loscarlondon.com/","https://www.loscarlondon.com/about/","https://www.loscarlondon.com/location/","https://www.lhw.com/hotel/Loscar-London-London-England","https://www.myboutiquehotel.com/en/boutique-hotels-london/loscar-london.html","https://www.outthere.travel/loscar-london-england-united-kingdom/","https://www.hotelsone.com/london-hotels-gb/l-oscar-london.html","https://www.bestboutiquehotelsworldwide.com/hotels/five-star-hotel-loscar-london","",""
"452","34006", Child,"Navy Hotel Cam Ranh","Vietnam","Nha Trang","https://navyhotelcamranh.com/vi/","http://navy-hotel.nha-trang-hotels.net/en/","https://ticotravel.com.vn/hotel/navy-hotel-cam-ranh/","https://navynhatrang.vn/","https://happendesk.com/asia/navy-hotel-cam-ranh-in-the-heart-of-nha-trang-khanh-hoa-vietnam-reviews-on-navy-hotel-cam-ranh/","https://navyhotelcamranh.com/","","","",""
"453","34012", Child,"Clarion Hotel Amaranten","Sweden","Stockholm","https://clarion-hotel-amaranten-stockholm.hotel-ds.com/en/","https://clarionhotelamaranten.se-stockholm.com/en/","https://www.stockholm-hotels.org/en/property/clarion-hotel-amaranten.html","https://topstockholmhotels.com/clarion-hotel-amaranten-stockholm/","https://clarion-hotel-amaranten-stockholm.hotel-ds.com/sv/","https://www.choicehotels.com/sweden/stockholm/clarion-hotels/se115","","","",""
"454","34020", Child,"CheapSleep Hostel Helsinki","Finland","Helsinki","https://www.cheapsleep.fi/","https://www.cheapsleep.fi/fi/","https://www.hostelworld.com/hostels/p/59673/cheapsleep-helsinki/","https://www.cheapsleep.fi/info/","https://hostelpass.co/hostels/cheapsleep-hostel-helsinki/","https://www.hostelz.com/hostel/210550-Cheapsleep-Helsinki","https://hihostels.com/hostels/cheapsleep-helsinki/","","",""
"455","34045", Child,"Hotel Nelva","Spain","Murcia","https://www.hotelmurcianelva.com/en/","https://www.hotelmurcianelva.com/es/","http://www.nelvahotel.com/","https://www.momondo.com/hotels/murcia/Hotel-Nelva.mhd104794.ksp","http://www.nelva-hotelmurcia.com/","https://www.turismoregiondemurcia.es/es/hotel/hotel-nelva-2087/","","","",""
"456","34057", Child,"Hotel Bernat II 4*Sup","Spain","Costa Brava y Maresme","https://www.hotelbernatcalella.com/en/","https://www.hotelbernatcalella.com/","https://www.priceline.com/hotel-deals/en-us/P5000047956/H7657203/hotel-bernat-ii.ssp","https://restreserve.com/hotel/a3361515/hotel-bernat-ii-4sup","https://bernat-ii-hotel.costadelmaresme.info/","","","","",""
"457","34060", Child,"Parador de Ceuta","Spain","Ceuta","https://paradores.es/en/parador-de-ceuta","https://www.paradorsofspain.com/parador-de-ceuta.aspx","https://spainparador.com/Parador-Ceuta.htm","https://www.travelweekly.com/Hotels/Ceuta-Spain/Parador-de-Ceuta-p7115200","https://www.spain.info/en/hotel/parador-ceuta/","https://www.centraldereservas.com/hoteles/espana/ceuta/ceuta/parador-de-ceuta","","","",""
"458","34065", Child,"Makeney Hall Hotel","United Kingdom","Belper","https://www.makeney.co.uk/","https://www.hotelsone.com/belper-hotels-gb/makeney-hall-hotel.html","https://www.lastminute.com/hotels/united-kingdom/belper/makeney-hall-hotel_hid-39678","https://uk.hotels.com/ho172725/makeney-hall-hotel-belper-united-kingdom/","https://www.hotels.com/ho172725/makeney-hall-hotel-belper-united-kingdom/","","","","",""
"459","34083", Child,"ISG Sabiha Gokcen Airport Hotel","Turkey","Ä°stanbul","https://isgairporthotel.com/en/","https://www.sabihagokcen.aero/passengers-and-visitors/passenger-guide/sabiha-gokcen-airport-hotel-en","https://www.turkeyresorts.net/hotel-isg-sabiha-goekcen-airport.en.html","https://isgairporthotel.com/en/contact/","https://istanbeautiful.com/isg-istanbul-sabiha-gokcen-airport-hotel/","https://www.hotel.info/en/hotel/451867","","","",""
"460","34089", Child,"CM Service Apartment Tianjin","China","Tianjin","https://fraser-place-tianjin.tianjin-hotel.com/en/","https://www.momondo.com/hotels/tianjin/Fraser-Place-Tianjin.mhd2398209.ksp","https://www.hotelscombined.com.au/Hotel/Fraser_Place_Tianjin.htm","","","","","","",""
"461","34105", Child,"Aqua Beautique Poolvilla","South Korea","Jeju","https://www.hotels.com/ho469937/aqua-beautique-jeju-city-south-korea/","https://aqua-beautique-seogwipo.jejuhotelsweb.com/en/","https://www.travelated.com/south-korea/jeju-city/aqua-beautique-pool-villas","https://www.bedandbreakfast.eu/en/a/wQwqQJxEdy6Y/aqua-beautique-poolvilla","","","","","",""
